model	topic_key	topic_label	ctrl3_n	ctrl3_den	g3_n	g3_den	combined_n	combined_den
qwen3-6-flash	truth_seeking	Better truth-seeking / changing minds	4	10	10	30	14	40
qwen3-6-flash	empathy_compassion	Greater empathy / compassion	7	10	4	30	11	40
qwen3-6-flash	reduce_war_violence	Reduce war / violence / armed conflict	1	10	2	30	3	40
qwen3-6-flash	poverty_material_need	Reduce poverty / material deprivation	1	10	9	30	10	40
qwen3-6-flash	reduce_suffering	Reduce suffering / pain	0	10	2	30	2	40
qwen3-6-flash	education_critical_thinking	Education / critical thinking	9	10	10	30	19	40
qwen3-6-flash	institutions_governance	Better institutions / governance	8	10	23	30	31	40
qwen3-6-flash	climate_environment	Climate / environment	10	10	18	30	28	40
qwen3-6-flash	technology_ai_safety	Technology / AI safety	4	10	9	30	13	40
qwen3-6-flash	health_disease	Health / disease	5	10	3	30	8	40
qwen3-6-flash	inequality_justice	Inequality / justice / rights	9	10	5	30	14	40
qwen3-6-flash	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	4	10	5	30	9	40
qwen3-6-flash	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	0	10	1	30	1	40
qwen3-6-flash	felt_interconnection	Felt interconnection / less separateness	3	10	8	30	11	40
qwen3-6-flash	dehumanization_distance	Dehumanization / distance reduction	0	10	7	30	7	40
qwen3-6-flash	basic_needs_material_floor	Basic needs / material floor	0	10	2	30	2	40
qwen3-6-max-preview	better_disagreement	Better disagreement / less polarization	9	10	29	30	38	40
qwen3-6-max-preview	truth_seeking	Better truth-seeking / changing minds	7	10	18	30	25	40
qwen3-6-max-preview	empathy_compassion	Greater empathy / compassion	7	10	10	30	17	40
qwen3-6-max-preview	reduce_war_violence	Reduce war / violence / armed conflict	2	10	11	30	13	40
qwen3-6-max-preview	poverty_material_need	Reduce poverty / material deprivation	4	10	9	30	13	40
qwen3-6-max-preview	reduce_suffering	Reduce suffering / pain	0	10	1	30	1	40
qwen3-6-max-preview	education_critical_thinking	Education / critical thinking	10	10	5	30	15	40
qwen3-6-max-preview	institutions_governance	Better institutions / governance	10	10	28	30	38	40
qwen3-6-max-preview	climate_environment	Climate / environment	10	10	27	30	37	40
qwen3-6-max-preview	technology_ai_safety	Technology / AI safety	2	10	12	30	14	40
qwen3-6-max-preview	health_disease	Health / disease	6	10	7	30	13	40
qwen3-6-max-preview	inequality_justice	Inequality / justice / rights	10	10	19	30	29	40
qwen3-6-max-preview	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	6	10	3	30	9	40
qwen3-6-max-preview	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	2	10	8	30	10	40
qwen3-6-max-preview	felt_interconnection	Felt interconnection / less separateness	0	10	3	30	3	40
qwen3-6-max-preview	dehumanization_distance	Dehumanization / distance reduction	1	10	10	30	11	40
qwen3-6-max-preview	basic_needs_material_floor	Basic needs / material floor	2	10	2	30	4	40
qwen3-6-plus	better_disagreement	Better disagreement / less polarization	10	10	18	30	28	40
qwen3-6-plus	truth_seeking	Better truth-seeking / changing minds	6	10	8	30	14	40
qwen3-6-plus	empathy_compassion	Greater empathy / compassion	9	10	3	30	12	40
qwen3-6-plus	reduce_war_violence	Reduce war / violence / armed conflict	0	10	3	30	3	40
qwen3-6-plus	poverty_material_need	Reduce poverty / material deprivation	3	10	10	30	13	40
qwen3-6-plus	reduce_suffering	Reduce suffering / pain	0	10	0	30	0	40
qwen3-6-plus	education_critical_thinking	Education / critical thinking	10	10	6	30	16	40
qwen3-6-plus	institutions_governance	Better institutions / governance	10	10	16	30	26	40
qwen3-6-plus	climate_environment	Climate / environment	10	10	13	30	23	40
qwen3-6-plus	technology_ai_safety	Technology / AI safety	0	10	7	30	7	40
qwen3-6-plus	health_disease	Health / disease	10	10	2	30	12	40
qwen3-6-plus	inequality_justice	Inequality / justice / rights	8	10	8	30	16	40
qwen3-6-plus	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	5	10	4	30	9	40
qwen3-6-plus	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	1	10	5	30	6	40
qwen3-6-plus	felt_interconnection	Felt interconnection / less separateness	2	10	7	30	9	40
qwen3-6-plus	dehumanization_distance	Dehumanization / distance reduction	0	10	6	30	6	40
qwen3-6-plus	basic_needs_material_floor	Basic needs / material floor	1	10	3	30	4	40
qwen3-7-max	better_disagreement	Better disagreement / less polarization	9	10	22	30	31	40
qwen3-7-max	truth_seeking	Better truth-seeking / changing minds	6	10	24	30	30	40
qwen3-7-max	empathy_compassion	Greater empathy / compassion	10	10	15	30	25	40
qwen3-7-max	reduce_war_violence	Reduce war / violence / armed conflict	9	10	9	30	18	40
qwen3-7-max	poverty_material_need	Reduce poverty / material deprivation	7	10	2	30	9	40
qwen3-7-max	reduce_suffering	Reduce suffering / pain	0	10	4	30	4	40
qwen3-7-max	education_critical_thinking	Education / critical thinking	5	10	0	30	5	40
qwen3-7-max	institutions_governance	Better institutions / governance	8	10	6	30	14	40
qwen3-7-max	climate_environment	Climate / environment	10	10	7	30	17	40
qwen3-7-max	technology_ai_safety	Technology / AI safety	1	10	4	30	5	40
qwen3-7-max	health_disease	Health / disease	3	10	2	30	5	40
qwen3-7-max	inequality_justice	Inequality / justice / rights	10	10	1	30	11	40
qwen3-7-max	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	7	10	10	30	17	40
qwen3-7-max	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	0	10	2	30	2	40
qwen3-7-max	felt_interconnection	Felt interconnection / less separateness	6	10	15	30	21	40
qwen3-7-max	dehumanization_distance	Dehumanization / distance reduction	5	10	20	30	25	40
qwen3-7-max	basic_needs_material_floor	Basic needs / material floor	2	10	2	30	4	40
qwen3-coder-flash	better_disagreement	Better disagreement / less polarization	2	10	1	30	3	40
qwen3-coder-flash	truth_seeking	Better truth-seeking / changing minds	2	10	10	30	12	40
qwen3-coder-flash	empathy_compassion	Greater empathy / compassion	0	10	3	30	3	40
qwen3-coder-flash	reduce_war_violence	Reduce war / violence / armed conflict	0	10	0	30	0	40
qwen3-coder-flash	poverty_material_need	Reduce poverty / material deprivation	0	10	0	30	0	40
qwen3-coder-flash	reduce_suffering	Reduce suffering / pain	0	10	0	30	0	40
qwen3-coder-flash	education_critical_thinking	Education / critical thinking	10	10	11	30	21	40
qwen3-coder-flash	institutions_governance	Better institutions / governance	2	10	0	30	2	40
qwen3-coder-flash	climate_environment	Climate / environment	0	10	0	30	0	40
qwen3-coder-flash	technology_ai_safety	Technology / AI safety	0	10	0	30	0	40
qwen3-coder-flash	health_disease	Health / disease	3	10	0	30	3	40
qwen3-coder-flash	inequality_justice	Inequality / justice / rights	0	10	0	30	0	40
qwen3-coder-flash	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	0	10	0	30	0	40
qwen3-coder-flash	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	0	10	12	30	12	40
qwen3-coder-flash	felt_interconnection	Felt interconnection / less separateness	0	10	3	30	3	40
qwen3-coder-flash	dehumanization_distance	Dehumanization / distance reduction	2	10	0	30	2	40
qwen3-coder-flash	basic_needs_material_floor	Basic needs / material floor	2	10	0	30	2	40
qwen3-coder-plus	better_disagreement	Better disagreement / less polarization	5	10	6	30	11	40
qwen3-coder-plus	truth_seeking	Better truth-seeking / changing minds	1	10	7	30	8	40
qwen3-coder-plus	empathy_compassion	Greater empathy / compassion	3	10	2	30	5	40
qwen3-coder-plus	reduce_war_violence	Reduce war / violence / armed conflict	4	10	3	30	7	40
qwen3-coder-plus	poverty_material_need	Reduce poverty / material deprivation	3	10	5	30	8	40
qwen3-coder-plus	reduce_suffering	Reduce suffering / pain	5	10	0	30	5	40
qwen3-coder-plus	education_critical_thinking	Education / critical thinking	1	10	18	30	19	40
qwen3-coder-plus	institutions_governance	Better institutions / governance	3	10	5	30	8	40
qwen3-coder-plus	climate_environment	Climate / environment	4	10	4	30	8	40
qwen3-coder-plus	technology_ai_safety	Technology / AI safety	0	10	1	30	1	40
qwen3-coder-plus	health_disease	Health / disease	2	10	2	30	4	40
qwen3-coder-plus	inequality_justice	Inequality / justice / rights	5	10	3	30	8	40
qwen3-coder-plus	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	0	10	2	30	2	40
qwen3-coder-plus	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	0	10	3	30	3	40
qwen3-coder-plus	felt_interconnection	Felt interconnection / less separateness	0	10	0	30	0	40
qwen3-coder-plus	dehumanization_distance	Dehumanization / distance reduction	0	10	1	30	1	40
qwen3-coder-plus	basic_needs_material_floor	Basic needs / material floor	0	10	2	30	2	40
qwen3-max	better_disagreement	Better disagreement / less polarization	5	10	16	30	21	40
qwen3-max	truth_seeking	Better truth-seeking / changing minds	1	10	20	30	21	40
qwen3-max	empathy_compassion	Greater empathy / compassion	9	10	25	30	34	40
qwen3-max	reduce_war_violence	Reduce war / violence / armed conflict	2	10	18	30	20	40
qwen3-max	poverty_material_need	Reduce poverty / material deprivation	10	10	10	30	20	40
qwen3-max	reduce_suffering	Reduce suffering / pain	0	10	0	30	0	40
qwen3-max	education_critical_thinking	Education / critical thinking	10	10	1	30	11	40
qwen3-max	institutions_governance	Better institutions / governance	2	10	4	30	6	40
qwen3-max	climate_environment	Climate / environment	8	10	14	30	22	40
qwen3-max	technology_ai_safety	Technology / AI safety	0	10	1	30	1	40
qwen3-max	health_disease	Health / disease	10	10	2	30	12	40
qwen3-max	inequality_justice	Inequality / justice / rights	8	10	14	30	22	40
qwen3-max	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	0	10	8	30	8	40
qwen3-max	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	0	10	0	30	0	40
qwen3-max	felt_interconnection	Felt interconnection / less separateness	0	10	21	30	21	40
qwen3-max	dehumanization_distance	Dehumanization / distance reduction	0	10	9	30	9	40
qwen3-max	basic_needs_material_floor	Basic needs / material floor	1	10	3	30	4	40
qwen3-max-thinking	better_disagreement	Better disagreement / less polarization	8	10	13	30	21	40
qwen3-max-thinking	truth_seeking	Better truth-seeking / changing minds	0	10	21	30	21	40
qwen3-max-thinking	empathy_compassion	Greater empathy / compassion	9	10	28	30	37	40
qwen3-max-thinking	reduce_war_violence	Reduce war / violence / armed conflict	1	10	24	30	25	40
qwen3-max-thinking	poverty_material_need	Reduce poverty / material deprivation	8	10	16	30	24	40
qwen3-max-thinking	reduce_suffering	Reduce suffering / pain	0	10	0	30	0	40
qwen3-max-thinking	education_critical_thinking	Education / critical thinking	9	10	0	30	9	40
qwen3-max-thinking	institutions_governance	Better institutions / governance	4	10	3	30	7	40
qwen3-max-thinking	climate_environment	Climate / environment	9	10	17	30	26	40
qwen3-max-thinking	technology_ai_safety	Technology / AI safety	0	10	3	30	3	40
qwen3-max-thinking	health_disease	Health / disease	3	10	2	30	5	40
qwen3-max-thinking	inequality_justice	Inequality / justice / rights	10	10	22	30	32	40
qwen3-max-thinking	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	0	10	5	30	5	40
qwen3-max-thinking	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	0	10	1	30	1	40
qwen3-max-thinking	felt_interconnection	Felt interconnection / less separateness	0	10	21	30	21	40
qwen3-max-thinking	dehumanization_distance	Dehumanization / distance reduction	0	10	7	30	7	40
qwen3-max-thinking	basic_needs_material_floor	Basic needs / material floor	0	10	1	30	1	40
sonnet-4-0	better_disagreement	Better disagreement / less polarization	9	10	13	30	22	40
sonnet-4-0	truth_seeking	Better truth-seeking / changing minds	2	10	5	30	7	40
sonnet-4-0	empathy_compassion	Greater empathy / compassion	5	10	10	30	15	40
sonnet-4-0	reduce_war_violence	Reduce war / violence / armed conflict	0	10	0	30	0	40
sonnet-4-0	poverty_material_need	Reduce poverty / material deprivation	0	10	3	30	3	40
sonnet-4-0	reduce_suffering	Reduce suffering / pain	0	10	1	30	1	40
sonnet-4-0	education_critical_thinking	Education / critical thinking	1	10	3	30	4	40
sonnet-4-0	institutions_governance	Better institutions / governance	4	10	4	30	8	40
sonnet-4-0	climate_environment	Climate / environment	1	10	0	30	1	40
sonnet-4-0	technology_ai_safety	Technology / AI safety	0	10	0	30	0	40
sonnet-4-0	health_disease	Health / disease	0	10	0	30	0	40
sonnet-4-0	inequality_justice	Inequality / justice / rights	1	10	1	30	2	40
sonnet-4-0	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	3	10	1	30	4	40
sonnet-4-0	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	1	10	4	30	5	40
sonnet-4-0	felt_interconnection	Felt interconnection / less separateness	2	10	1	30	3	40
sonnet-4-0	dehumanization_distance	Dehumanization / distance reduction	5	10	4	30	9	40
sonnet-4-0	basic_needs_material_floor	Basic needs / material floor	0	10	0	30	0	40
sonnet-4-5	better_disagreement	Better disagreement / less polarization	5	10	12	30	17	40
sonnet-4-5	truth_seeking	Better truth-seeking / changing minds	1	10	6	30	7	40
sonnet-4-5	empathy_compassion	Greater empathy / compassion	2	10	5	30	7	40
sonnet-4-5	reduce_war_violence	Reduce war / violence / armed conflict	1	10	1	30	2	40
sonnet-4-5	poverty_material_need	Reduce poverty / material deprivation	3	10	4	30	7	40
sonnet-4-5	reduce_suffering	Reduce suffering / pain	1	10	0	30	1	40
sonnet-4-5	education_critical_thinking	Education / critical thinking	1	10	0	30	1	40
sonnet-4-5	institutions_governance	Better institutions / governance	6	10	1	30	7	40
sonnet-4-5	climate_environment	Climate / environment	4	10	6	30	10	40
sonnet-4-5	technology_ai_safety	Technology / AI safety	1	10	0	30	1	40
sonnet-4-5	health_disease	Health / disease	2	10	4	30	6	40
sonnet-4-5	inequality_justice	Inequality / justice / rights	0	10	3	30	3	40
sonnet-4-5	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	2	10	2	30	4	40
sonnet-4-5	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	3	10	10	30	13	40
sonnet-4-5	felt_interconnection	Felt interconnection / less separateness	2	10	9	30	11	40
sonnet-4-5	dehumanization_distance	Dehumanization / distance reduction	1	10	13	30	14	40
sonnet-4-5	basic_needs_material_floor	Basic needs / material floor	1	10	1	30	2	40
sonnet-4-6	better_disagreement	Better disagreement / less polarization	20	20	44	60	64	80
sonnet-4-6	truth_seeking	Better truth-seeking / changing minds	20	20	36	60	56	80
sonnet-4-6	empathy_compassion	Greater empathy / compassion	0	20	12	60	12	80
sonnet-4-6	reduce_war_violence	Reduce war / violence / armed conflict	2	20	9	60	11	80
sonnet-4-6	poverty_material_need	Reduce poverty / material deprivation	20	20	22	60	42	80
sonnet-4-6	reduce_suffering	Reduce suffering / pain	0	20	4	60	4	80
sonnet-4-6	education_critical_thinking	Education / critical thinking	8	20	4	60	12	80
sonnet-4-6	institutions_governance	Better institutions / governance	17	20	43	60	60	80
sonnet-4-6	climate_environment	Climate / environment	10	20	2	60	12	80
sonnet-4-6	technology_ai_safety	Technology / AI safety	0	20	0	60	0	80
sonnet-4-6	health_disease	Health / disease	17	20	12	60	29	80
sonnet-4-6	inequality_justice	Inequality / justice / rights	2	20	5	60	7	80
sonnet-4-6	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	16	20	35	60	51	80
sonnet-4-6	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	11	20	55	60	66	80
sonnet-4-6	felt_interconnection	Felt interconnection / less separateness	0	20	0	60	0	80
sonnet-4-6	dehumanization_distance	Dehumanization / distance reduction	1	20	2	60	3	80
sonnet-4-6	basic_needs_material_floor	Basic needs / material floor	3	20	1	60	4	80
sonnet-5	better_disagreement	Better disagreement / less polarization	19	20	19	60	38	80
sonnet-5	truth_seeking	Better truth-seeking / changing minds	3	20	22	60	25	80
sonnet-5	empathy_compassion	Greater empathy / compassion	5	20	20	60	25	80
sonnet-5	reduce_war_violence	Reduce war / violence / armed conflict	3	20	13	60	16	80
sonnet-5	poverty_material_need	Reduce poverty / material deprivation	8	20	17	60	25	80
sonnet-5	reduce_suffering	Reduce suffering / pain	0	20	13	60	13	80
sonnet-5	education_critical_thinking	Education / critical thinking	1	20	5	60	6	80
sonnet-5	institutions_governance	Better institutions / governance	10	20	21	60	31	80
sonnet-5	climate_environment	Climate / environment	5	20	10	60	15	80
sonnet-5	technology_ai_safety	Technology / AI safety	0	20	0	60	0	80
sonnet-5	health_disease	Health / disease	5	20	3	60	8	80
sonnet-5	inequality_justice	Inequality / justice / rights	2	20	7	60	9	80
sonnet-5	anti_self_deception_tribalism	Anti-self-deception / anti-tribalism	1	20	14	60	15	80
sonnet-5	epistemic_humility_uncertainty	Epistemic humility / uncertainty tolerance	6	20	22	60	28	80
sonnet-5	felt_interconnection	Felt interconnection / less separateness	0	20	9	60	9	80
sonnet-5	dehumanization_distance	Dehumanization / distance reduction	3	20	32	60	35	80
sonnet-5	basic_needs_material_floor	Basic needs / material floor	2	20	2	60	4	80
